"ARLINGTON INDUSTRIES, INC.",,,,,,,,,,,,,,
DISTRIBUTOR NET PRICE SHEET,,,,,,,,,,,,,,
"EFFECTIVE JULY 1, 2022",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,ITEM #,DESCRIPTION,UPC,UNIT,STD, PRICE / C ,,,,,,,,
10,LPCG757BL,"3/4"" NM CG .375/.750",01899707460,10,50, $243.02 ,,,,,,,,
37,LPCG757S,"3/4"" STL CG .385/.750",01899712792,10,50, $559.52 ,,,,,,,,
37,LPCG757SS,"3/4"" SS CG .385/.750",01899712798,10,50," $3,170.62 ",,,,,,,,
10,LPCG757W,"3/4"" NM CG .385/.750",01899750344,10,50, $243.02 ,,,,,,,,
9,LPCG757Z,"3/4"" ZINC CG .385/.750",01899750766,10,50, $376.08 ,,,,,,,,
85,LT10,"1"" LT PUSH IN CONN",01899732102,5,25, $508.76 ,,,,,,,,
30,LT100,"1"" LT STRAIGHT CONN",01899732100,5,25, $551.95 ,,,,,,,,
30,LT100A,"1"" LT STR CONN INSUL",01899732101,5,25, $674.61 ,,,,,,,,
85,LT10A,"1""ZINC 3PC.LT CONN. W/",01899735087,5,25, $621.82 ,,,,,,,,
30,LT125,"1 1/4"" LT STRA CONN",01899732125,5,25, $872.23 ,,,,,,,,
30,LT125A,"1 1/4"" INS LT STR CONN",01899732121,5,25," $1,023.86 ",,,,,,,,
30,LT150,"1 1/2"" LT STR CONN",01899732150,2,10," $1,272.56 ",,,,,,,,
30,LT150A,"1 1/2"" INS LT STR CONN",01899732151,2,10," $1,471.86 ",,,,,,,,
30,LT200,"2"" LT STRA CONN",01899732200,2,10," $1,931.83 ",,,,,,,,
30,LT200A,"2"" INS LT STRA CONN",01899732201,2,10," $2,851.70 ",,,,,,,,
30,LT250,"2 1/2"" LT CONN",01899732250,1,1," $7,688.58 ",,,,,,,,
30,LT300,"3"" LT CONN",01899732300,1,1," $9,812.31 ",,,,,,,,
30,LT350,3-1/2 LIQUID TITE CONN,01899732350,1,1," $10,270.77 ",,,,,,,,
30,LT38,"3/8"" LT STR CONN",01899732380,25,100, $210.05 ,,,,,,,,
30,LT38A,"3/8"" STR LT CONN INS",01899732381,25,100, $249.46 ,,,,,,,,
30,LT400,"4"" LT CONN",01899732400,1,1," $12,342.05 ",,,,,,,,
85,LT5,"1/2"" LT PUSH IN CONN",01899732502,25,100, $181.69 ,,,,,,,,
30,LT50,"1/2"" LT STR CONNECTOR",01899732500,25,100, $197.12 ,,,,,,,,
30,LT50A,"1/2"" STR LT CONN INSUL",01899732501,25,100, $239.19 ,,,,,,,,
85,LT5A,"1/2"" LT FITTING W/INS",01899735085,25,100, $220.47 ,,,,,,,,
85,LT7,"3/4"" LT PUSH IN CONN",01899732503,10,50, $292.73 ,,,,,,,,
30,LT75,"3/4"" LT STR CONNECTOR",01899732750,10,50, $317.58 ,,,,,,,,
30,LT75A,"3/4"" STR LT CONN INSUL",01899732751,10,50, $374.08 ,,,,,,,,
85,LT7A,"3/4"" LT CONN. W/INS TH",01899735086,10,50, $344.81 ,,,,,,,,
85,LT9010,"1"" 90D LT PUSH IN CONN",01899732104,5,25, $904.43 ,,,,,,,,
30,LT90100,"1"" LT ANGLE CONN",01899732910,5,25, $981.23 ,,,,,,,,
30,LT90100A,"1"" INS LT ANGLE CONN",01899732911,5,25," $1,119.21 ",,,,,,,,
85,LT9010A,"1""90DG.ZINC 3PC.LT CON",01899735090,5,25," $1,031.62 ",,,,,,,,
30,LT90125,"1 1/4"" LT ANGLE CONN",01899732913,2,10," $1,563.80 ",,,,,,,,
30,LT90125A,"1 1/4"" INS LT ANG CONN",01899732912,2,10," $1,778.49 ",,,,,,,,
30,LT90150,"1 1/2"" LT ANGLE CONN",01899732915,2,10," $2,177.10 ",,,,,,,,
30,LT90150A,"1 1/2"" INS LT ANG CONN",01899732955,2,10," $2,468.42 ",,,,,,,,
30,LT90200,"2"" LT ANGLE CONN",01899732920,2,10," $3,189.01 ",,,,,,,,
30,LT90200A,"2"" INS LT ANGLE CONN",01899732921,2,10," $3,602.97 ",,,,,,,,
30,LT90250,"2 1/2"" LT ANGLE CONN",01899732925,1,1," $10,272.28 ",,,,,,,,
30,LT90300,"3"" LT ANGLE CONN",01899732930,1,1," $12,418.75 ",,,,,,,,
30,LT90350,3-1/2 90 DEG LT CONN,01899732935,1,1," $14,565.15 ",,,,,,,,
30,LT9038,"3/8"" LT 90 CONNECTOR",01899732938,10,50, $337.30 ,,,,,,,,
30,LT9038A,"3/8"" 90 LT CONN INSUL",01899732931,10,50, $429.32 ,,,,,,,,
30,LT90400,"4"" LT ANGLE CONN",01899732940,1,1," $15,761.07 ",,,,,,,,
85,LT905,"1/2""90D LT PUSH CONN",01899732504,10,50, $289.65 ,,,,,,,,
30,LT9050,"1/2"" LT 90 CONNECTOR",01899732950,10,50, $314.24 ,,,,,,,,
30,LT9050A,"1/2"" 90 LT CONN INSUL",01899732951,10,50, $407.84 ,,,,,,,,
85,LT905A,"1/2"" 90DEG. LT CONN.W/",01899724233,10,50, $375.92 ,,,,,,,,
85,LT907,"3/4""90D LT PUSH CONN",01899732505,10,50, $454.91 ,,,,,,,,
30,LT9075,"3/4"" LT 90 CONNECTOR",01899732970,10,50, $493.53 ,,,,,,,,
30,LT9075A,"3/4"" 90 LT CONN INSUL",01899732971,10,50, $597.94 ,,,,,,,,
85,LT907A,"3/4"" 90DEG LT CONN. W/",01899735089,10,50, $551.15 ,,,,,,,,
121,LTMC50,"1/2"" LT FOR JMC",01899704279,25,100, $602.91 ,,,,,,,,
121,LTMC507,"1/2"" LT FOR JMC",01899716800,25,25, $694.53 ,,,,,,,,
121,LTMC75,"3/4"" LT FOR JMC",01899716801,25,25," $1,123.46 ",,,,,,,,
30,LTPV75,"3/4"" ZINC CORD GRIP CO",01899723393,25,25, $803.88 ,,,,,,,,
30,LTPV821,"3/4"" RAINTIGHT GRD COM",01899723398,25,25, $803.88 ,,,,,,,,
75,LTSC50,"1/2"" LQD TITE SCREW ON",01899735405,25,100, $173.96 ,,,,,,,,
75,LTSC75,"3/4"" LQD TITE SCREW ON",01899735408,25,100, $278.69 ,,,,,,,,
69,LV1,LOW VOLT. MTG BRACKET,01899758175,10,100, $107.98 ,1.76,1.98,,,,,,
69,LV1LP,LOW VOLT. MTG BRACKET,01899758177,10,100, $125.93 ,,,,,,,,
69,LV1RP,LOW VOLT. MTG BRACKET,01899758179,25,25, $243.72 ,,,,,,,,
69,LV2,2G LOW VOLT. MTG BRKT,01899710952,5,50, $162.63 ,,,,,,,,
69,LV2LP,2 GANG LV MNT BRACKET,01899723102,5,50, $172.39 ,,,,,,,,
69,LV3,3G LOW VOLT. MTG BRKT,01899709600,5,50, $275.93 ,,,,,,,,
69,LV4,4G LOW VOLT. MTG BRKT,01899709601,5,50, $459.89 ,,,,,,,,
69,LVA1,SINGLE GANG LOW VOLTAG,01899709750,25,25, $257.03 ,,,,,,,,
69,LVA2,TWO GANG LOW VOLTAGE B,01899709751,10,10, $327.93 ,,,,,,,,
69,LVD2,2G LOW VOLT. MTG BRKT,01899710957,25,25, $374.71 ,,,,,,,,
69,LVDR2,2G LOW VOLT. MTG BRKT,01899701000,25,25, $479.64 ,,,,,,,,
69,LVH1,LOW VOLT.MTG BRKT,01899710979,50,50, $59.96 ,,,,,,,,
69,LVH1K,LOW VOLT BRKT.HORIZ KO,01899710984,50,50, $71.94 ,,,,,,,,
69,LVMB1,LOW VOLT.MTG. BRACKET,01899714364,10,100, $95.93 ,,,,,,,,
69,LVMB2,2G LOW VOLT. MTG BRKT,01899714365,5,50, $164.88 ,,,,,,,,
69,LVN1,LOW VOLT. MTG BRACKET,01899700261,50,50, $61.08 ,0.98,88.20,,,,,,
69,LVN2,2G LOW VOLT. MTG BRKT,01899700275,25,25, $144.44 ,,,,,,,,
69,LVN3,3G LOW VOLT. MTG BRKT,01899700277,10,10, $292.49 ,,,,,,,,
69,LVN4,4G LOW VOLT. MTG BRKT,01899700278,10,10, $487.48 ,,,,,,,,
69,LVR1,LOW VOLT. MTG BRACKET,01899758185,25,25, $191.09 ,,,,,,,,
69,LVS1,LOW VOLT. MTG BRACKET,01899700262,50,50, $71.53 ,,,,,,,,
69,LVS2,2G LOW VOLT. MTG BRKT,01899700280,25,25, $152.62 ,,,,,,,,
69,LVS3,3G LOW VOLT. MTG BRKT,01899700282,10,10, $292.49 ,,,,,,,,
69,LVS4,4G LOW VOLT. MTG BRKT,01899700283,10,10, $487.48 ,,,,,,,,
69,LVU1W,LOW VOLT. MTG BRACKET,01899700285,1,4, $877.44 ,,,,,,,,
69,LVU2W,2G LOW VOLT. MTG BRACK,01899720011,1,4," $1,364.92 ",,,,,,,,
69,LVU3W,3G LOW VOLT. MTG BRACK,01899720012,1,1," $1,559.90 ",,,,,,,,
69,LVU4W,4G LOW VOLT MTG BRCKT,01899720013,1,1," $1,754.88 ",,,,,,,,
56,MB5741,"1/2"" SIDING MNTG BLK",01899715171,10,10, $343.97 ,,,,,,,,
56,MB5751,"5/8"" SIDING MTNG BLK",01899715172,10,10, $343.97 ,,,,,,,,
56,MB5771,SIDING MOUNTING BLOCK,01899715173,10,10, $343.97 ,,,,,,,,
56,MB8,"8"" MEDALLION WITH BOX",01899742330,1,10," $1,363.77 ",,,,,,,,
39,MBC25,"1"" BEAM CLAMP",01899734810,25,100, $146.97 ,,,,,,,,
39,MBC25A,"1"" BEAM CLAMP",01899742321,25,100, $146.97 ,,,,,,,,
39,MBC26,"1-1/2"" BEAM CLAMP",01899742326,50,50, $393.97 ,,,,,,,,
39,MBC27,"2"" BEAM CLAMP",01899742327,50,50, $419.82 ,,,,,,,,
39,MBC28,"2-1/2"" BEAM CLAMP",01899742328,25,25, $666.66 ,,,,,,,,
14,MK200,"2"" RIGID MAST KIT",01899742200,1,1," $3,697.33 ",,,,,,,,
14,MK200ASF,200 AMP MAST KIT,01899742210,1,1," $3,599.29 ",,,,,,,,
14,MK200PS,2 INCH MAST KIT,01899732044,1,1," $3,708.01 ",,,,,,,,
14,MK200WH,"2"" MAST KIT",01899742205,1,1," $3,991.43 ",,,,,,,,
14,MK250A,250 AMP MAST KIT,01899742245,1,1," $2,640.96 ",,,,,,,,
14,MK250ASF,250 AMP MAST KIT,01899742250,1,1," $3,599.29 ",,,,,,,,
14,MK250ASFX,"2 1/2"" 200  AMP MASTKT",01899742255,1,1," $4,831.71 ",,,,,,,,
56,MM10,METER MOUNTING BLOCK,01899742278,10,10, $780.12 ,14.65,13.95,12.45,,,,,
56,MM18,METER MOUNTING BLOCK,01899742280,10,10," $2,022.56 ",32.35,31.95,31.35,,,,,
56,MM23,"23"" METER MOUNT BLOCK",01899742282,10,10," $2,889.37 ",,,,,,,,
56,MM7,"7"" WHITE METER MOUNTIN",01899742275,10,10, $479.08 ,,,,,,,,
80,NM1000,CONDUIT HARDWARE MOUNT,01899754615,100,100, $150.35 ,,,,,,,,
80,NM1900,"QUICK LATCH 1/2""",01899754514,100,100, $51.59 ,,,,,,,,
80,NM2000,"1/2"" NM PIPE HANGER",01899754515,100,100, $51.59 ,,,,,,,,
80,NM2005,NM PIPE HANGER 1/2,01899754525,100,100, $51.59 ,0.84,,,,,,,
80,NM2010,NM PIPE HANGER,01899754516,100,100, $58.01 ,,,,,,,,
80,NM2015,NM PIPE HANGER 3/4,01899754526,100,100, $58.01 ,0.96,,,,,,,
80,NM2020,NM PIPE HANGER,01899754517,100,100, $75.76 ,,,,,,,,
80,NM2025,"NM PIPE HANGER 1""",01899754518,100,100, $75.76 ,1.24,,,,,,,
80,NM2030,NM PIPE HANGER,01899754528,100,100, $90.09 ,,,,,,,,
80,NM2040,"NM PIPE HANGER 1 1/4""",01899754519,100,100, $90.09 ,1.68,,,,,,,
80,NM2045,"NM PIPE HANGER 1 1/2""",01899754544,100,100, $116.06 ,1.88,,,,,,,
80,NM2050,NM PIPE HANGER  2',01899754520,50,50, $128.05 ,2.10,,,,,,,
80,NM2060,"21/2"" NM PIPE HOLDER",01899754521,50,50, $724.88 ,,,,,,,,
80,NM2070,"3"" NM PIPE HOLDER",01899754522,25,25, $885.96 ,,,,,,,,
80,NM2080,"31/2"" NM PIPE HANGER",01899754523,25,25," $1,127.61 ",,,,,,,,
80,NM2090,"4"" NM PIPE HANGER",01899754592,10,10," $1,256.46 ",,,,,,,,
80,NM2150,"2"" EMT PLAS PIPE HNGR",01899754547,50,50, $128.05 ,,,,,,,,
102,NM2520,"PVC PIPE ADA 2-2 1/2""",01899754565,10,10, $589.81 ,,,,,,,,
102,NM3025,"21/2""NPT MALE TO 3""GLU",01899754026,5,5, $737.27 ,,,,,,,,
77,NM310,"3/8"" NON-MET MC STRAP",01899754010,100,1000, $13.63 ,,,,,,,,
80,NM3100,NM PIPE HANGER,01899754027,100,100, $171.41 ,,,,,,,,
80,NM3105,NM PIPE HANGER,01899754028,100,100, $171.41 ,,,,,,,,
80,NM3110,NM PIPE HANGER,01899754029,100,100, $176.87 ,,,,,,,,
80,NM3115,NM PIPE HANGER,01899754030,100,100, $176.87 ,,,,,,,,
80,NM3120,NM PIPE HANGER,01899754031,100,100, $191.91 ,,,,,,,,
80,NM3125,NM PIPE HANGER,01899754032,100,100, $191.91 ,,,,,,,,
2,NM501,"1/2""PVC COND NIPPLE",01899754501,100,1000, $17.76 ,,,,,,,,
2,NM502,"3/4""PVC COND NIPPLE",01899754502,50,500, $37.95 ,,,,,,,,
2,NM503,"1""PVC COND NIPPLE",01899754503,25,100, $65.40 ,,,,,,,,
2,NM504,"1-1/4""PVC COND NIPPLE",01899754504,10,100, $122.32 ,,,,,,,,
2,NM505,"1-1/2""PVC COND NIPPLE",01899754505,10,100, $153.94 ,,,,,,,,
2,NM506,"2""PVC COND NIPPLE",01899754506,10,50, $263.59 ,,,,,,,,
81,NM74,"1/2"" PUSH IN CONN",01899754510,100,1000, $21.06 ,,,,,,,,
81,NM75,"3/4"" KO SNAP CONNECTOR",01899754513,25,250, $35.15 ,,,,,,,,
44,NM840,PVC NM CBL CONN 1 WIRE,01899754840,100,1000, $15.35 ,,,,,,,,
44,NM841,"PVC NM CBL CON 1/2"" KO",01899754841,50,500, $26.93 ,,,,,,,,
44,NM842,"PVC NM CBL CON 3/4"" KO",01899754842,25,250, $40.28 ,,,,,,,,
44,NM843,"PVC  CONN 1"" KO",01899754843,25,250, $52.63 ,,,,,,,,
44,NM844,"1-1/4""PLAS NM CONN",01899750175,10,100, $82.03 ,,,,,,,,
47,NM900,"1/2"" PLS KNCK-OUT SEAL",01899754000,100,1000, $14.06 ,,,,,,,,
47,NM901,"3/4"" PLS KNCK-OUT SEAL",01899754001,50,50, $19.66 ,,,,,,,,
47,NM902,"1"" PLS KNCK-OUT SEAL",01899754002,50,50, $26.74 ,,,,,,,,
47,NM903,"1-1/4""PLS KNCK-OUT SEL",01899754003,25,25, $39.35 ,,,,,,,,
47,NM904,"1-1/2""PLS KNCK-OUT SEL",01899754004,25,25, $48.90 ,,,,,,,,
47,NM905,"2""PLS KNCK-OUT SEAL",01899754005,20,20, $103.98 ,,,,,,,,
66,NM94,PLASTIC PUSH IN CONNEC,01899705488,250,1000, $14.08 ,22.96,,,,,,,
66,NM940,PLASTIC PUSH IN CONNEC,01899772156,100,1000, $16.83 ,,,,,,,,
66,NM940X,PLASTIC PUSH IN CONNEC,01899772149,100,1000, $16.83 ,,,,,,,,
66,NM942,PLASTIC PUSH IN CONNEC,01899704281,250,1000, $13.43 ,,,,,,,,
66,NM942X,PLASTIC PUSH-IN CONNEC,01899704283,200,1000, $14.08 ,,,,,,,,
66,NM94X,PLASTIC PUSH-IN CONNEC,01899705489,200,1000, $14.08 ,,,,,,,,
66,NM95,"3/4""PLASTIC NM CBLE CN",01899710956,50,500, $28.09 ,56.88,,,,,,,
66,NM95X,"3/4""K.O. BUTTON CONN.",01899721193,50,500, $28.09 ,,,,,,,,
66,NM96,"1""  PLASTIC NM CBLE CN",01899772158,25,250, $28.09 ,,,,,,,,
10,NMCG100750,"1""NON-METALIC CORD CON",01899755000,5,30, $374.26 ,,,,,,,,
10,NMCG100750BL,"1"" NM CORD CONN -BLACK",01899706072,5,30, $374.26 ,,,,,,,,
10,NMCG100875,"1""NON-METALIC CORD CON",01899755002,5,30, $374.26 ,,,,,,,,
10,NMCG100875BL,"1""NON-METALIC CORD CON",01899706074,5,30, $374.26 ,,,,,,,,
24,NMFS50,"1/2"" FS PVC BOX HOLDER",01899754050,25,25, $340.63 ,,,,,,,,
24,NMFS75,"3/4"" FS PVC BOX HOLDER",01899754075,25,25, $408.86 ,,,,,,,,
84,NMLT10,"1"" NMLT PUSH IN CONN",01899754102,5,25, $313.27 ,,,,,,,,
31,NMLT100,"1"" PVC LT STRA CONN",01899754100,5,25, $313.27 ,,,,,,,,
31,NMLT100BL,"1"" PVC LT STRA CONN",01899706112,5,25, $313.27 ,,,,,,,,
31,NMLT10C,PVC LT STRA CONN,01899734303,5,50, $313.27 ,,,,,,,,
31,NMLT12,"1-1/4"" NMLT STRAIGHT C",01899721150,5,25, $578.35 ,,,,,,,,
31,NMLT125,"1-1/4"" PVC LT STR CONN",01899704223,5,25, $578.35 ,,,,,,,,
31,NMLT125BL,"1-1/4"" PVC LT STR CONN",01899706114,5,25, $578.35 ,,,,,,,,
31,NMLT12C,PVC LT STRA CONN,01899734304,5,50, $578.35 ,,,,,,,,
31,NMLT15,"1-1/2"" NMLT STRAIGHT C",01899721152,2,10, $795.22 ,,,,,,,,
31,NMLT150,"1-1/2"" PVC LT STR CONN",01899704222,2,10, $795.22 ,,,,,,,,
31,NMLT150BL,"1 1/2"" PVC BL LT CONN",01899706116,2,10, $795.22 ,,,,,,,,
31,NMLT15C,PVC LT STRA CONN,01899734305,5,50, $795.22 ,,,,,,,,
31,NMLT20,"2"" 3PC. LT FITTING",01899721154,2,10," $1,385.60 ",,,,,,,,
31,NMLT200,"2"" PVC LT STR CONN",01899704221,2,10," $1,385.60 ",,,,,,,,
31,NMLT200BL,"2"" PVC BLACK LT ST CON",01899706118,2,10," $1,385.60 ",,,,,,,,
31,NMLT20C,PVC LT STRA CONN,01899734306,2,20," $1,385.60 ",,,,,,,,
31,NMLT38,"3/8"" PVC LT STRA CONN",01899754380,25,100, $152.42 ,,,,,,,,
31,NMLT38BL,"3/8"" PVC BL LT ST CONN",01899706120,25,100, $152.42 ,,,,,,,,
54,NMLT38ST,"3/8"" PVC LT STR CON ST",01899750020,25,100, $228.76 ,,,,,,,,
31,NMLT3C,PVC LT STRA CONN,01899734300,25,100, $152.42 ,,,,,,,,
31,NMLT45100,"1"" PVC LT 45 DEG CONN",01899754110,5,25, $722.93 ,,,,,,,,
31,NMLT45100BL,"1"" BL PVC LT 45DEG CON",01899706122,5,25, $722.93 ,,,,,,,,
31,NMLT45125,"1-1/4""PVC LT 45DEG CON",01899754125,5,25," $1,132.60 ",,,,,,,,
31,NMLT45125BL,"1 1/4""PVC 45 DEG CN BL",01899706124,5,25," $1,132.60 ",,,,,,,,
31,NMLT45150,"1-1/2""PVC LT 45DEG CON",01899754150,2,10," $1,385.60 ",,,,,,,,
31,NMLT45150BL,"1 1/2""PVC 45 DEG CN BL",01899706126,2,10," $1,385.60 ",,,,,,,,
31,NMLT45200,"2"" PVC LT 45DEG CON",01899754200,2,10," $2,024.20 ",,,,,,,,
31,NMLT45200BL,"2""PVC 45 DEG CONN BLAC",01899706128,2,10," $2,024.20 ",,,,,,,,
31,NMLT4538,"3/8""PVC LT 45 DEG CONN",01899754538,10,50, $240.98 ,,,,,,,,
31,NMLT4538BL,"3/8"" PVC LT 45 DEG BLA",01899706130,10,50, $240.98 ,,,,,,,,
31,NMLT4550,"1/2""PVC LT 45 DEG CONN",01899754550,10,50, $240.98 ,,,,,,,,
31,NMLT4550BL,"1/2"" PVC LT 45 DEG BLA",01899706132,10,50, $240.98 ,,,,,,,,
31,NMLT4575,"3/4""PVC LT 45 DEG CONN",01899754575,10,50, $367.51 ,,,,,,,,
31,NMLT4575BL,"3/4""PVC 45 DEG CONN BL",01899706134,10,50, $367.51 ,,,,,,,,
84,NMLT5,"1/2""NMLT PUSH IN CONN",01899754576,25,100, $152.42 ,,,,,,,,
31,NMLT50,"1/2"" PVC LT STRA CONN",01899754500,25,100, $152.42 ,,,,,,,,
74,NMLT5090,"1/2"" PVC LT ZERO TO 90",01899706240,10,50, $231.97 ,,,,,,,,
74,NMLT5090BL,"1/2"" PVC LT O TO 90 BL",01899701512,10,50, $231.97 ,,,,,,,,
31,NMLT50BL,"1/2"" BL PVC LT STR CON",01899706136,25,100, $152.42 ,,,,,,,,
74,NMLT590,"1/2"" PVC LT ZERO TO 90",01899703900,10,50, $231.97 ,,,,,,,,
31,NMLT5C,PVC LT STRA CONN,01899734301,25,100, $152.42 ,,,,,,,,
84,NMLT7,"3/4""NMLT PUSH IN CONN",01899754577,10,50, $219.28 ,,,,,,,,
31,NMLT75,"3/4"" PVC LT STRA CONN",01899754750,10,50, $219.28 ,,,,,,,,
74,NMLT7590,"3/4"" PVC LT ZERO TO 90",01899706260,10,50, $353.78 ,,,,,,,,
74,NMLT7590BL,"3/4"" PVC LT ZERO TO 90",01899706243,10,50, $353.78 ,,,,,,,,
31,NMLT75BL,"3/4"" BL PVC LT STR CON",01899706138,10,50, $219.28 ,,,,,,,,
74,NMLT790,"3/4"" PVC LT ZERO TO 90",01899703902,10,50, $353.78 ,,,,,,,,
31,NMLT7C,PVC LT STRA CONN,01899734302,10,100, $219.28 ,,,,,,,,
84,NMLT9010,"1""90D NMLT PUSH CONN",01899754104,5,25, $722.93 ,,,,,,,,
31,NMLT90100,"1"" PVC LT 90 DEG CONN",01899754901,5,25, $722.93 ,,,,,,,,
31,NMLT90100BL,"1"" BL PVC LT 90DEG CON",01899706140,5,25, $722.93 ,,,,,,,,
31,NMLT9010C,PVC LT 90 DEG CONN,01899734310,5,50, $722.93 ,,,,,,,,
31,NMLT9012,"1-1/14""PVC LT 90DEG CO",01899754960,5,25," $1,132.60 ",,,,,,,,
31,NMLT90125,"1-1-4""PVC LT 90DEG CON",01899754912,5,25," $1,132.60 ",,,,,,,,
31,NMLT90125BL,"1 1/4"" BL PVC 90DEG CN",01899706142,5,25," $1,132.60 ",,,,,,,,
31,NMLT9012C,PVC LT 90 DEG CONN,01899734311,2,20," $1,132.60 ",,,,,,,,
31,NMLT9015,"1 1/2"" PVC LT 90DEG CN",01899754962,2,10," $1,385.60 ",,,,,,,,
31,NMLT90150,"1-1-2""PVC LT 90DEG CON",01899754915,2,10," $1,385.60 ",,,,,,,,
31,NMLT90150BL,"1 1/2"" BL PVC 90DEG CN",01899706144,2,10," $1,385.60 ",,,,,,,,
31,NMLT9015C,PVC LT 90 DEG CONN,01899734312,2,20," $1,385.60 ",,,,,,,,
31,NMLT9020,"2"" PVC LT 90 DEG CON",01899759964,2,10," $2,024.20 ",,,,,,,,
31,NMLT90200,"2"" PVC LT 90DEG CON",01899754920,2,10," $2,024.20 ",,,,,,,,
31,NMLT90200BL,"2"" BL PVC 90DEG LT CON",01899706146,2,10," $2,024.20 ",,,,,,,,
31,NMLT9020C,PVC LT 90 DEG CONN,01899734313,1,10," $2,024.20 ",,,,,,,,
31,NMLT9038,"3/8""PVC LT 90 DEG CONN",01899754903,10,50, $240.98 ,,,,,,,,
31,NMLT9038BL,"3/8""BL PVC LT 90 DEG C",01899706148,10,50, $240.98 ,,,,,,,,
31,NMLT903C,PVC LT 90 DEG CONN,01899734307,10,100, $240.98 ,,,,,,,,
84,NMLT905,"1/2""90D NMLT PUSH CONN",01899754578,10,50, $240.98 ,,,,,,,,
31,NMLT9050,"1/2""PVC LT 90 DEG CONN",01899754905,10,50, $240.98 ,,,,,,,,
31,NMLT9050BL,"1/2""BL PVC LT 90 CONN",01899706152,10,50, $240.98 ,,,,,,,,
31,NMLT905C,PVC LT 90 DEG CONN,01899734308,10,100, $240.98 ,,,,,,,,
84,NMLT907,"3/4""90D NMLT PUSH CONN",01899754579,10,50, $367.51 ,,,,,,,,
31,NMLT9075,"3/4""PVC LT 90 DEG CONN",01899754907,10,50, $367.51 ,,,,,,,,
31,NMLT9075BL,"3/4"" BL PVC LT 90DEG",01899706154,10,50, $367.51 ,,,,,,,,
31,NMLT907C,PVC LT 90 DEG CONN,01899734309,10,100, $367.51 ,,,,,,,,
10,NMPV100,"1""NMPV ST.CONN.BLACK W",01899776870,25,25, $672.43 ,,,,,,,,
10,NMPV1005,"1""NMPV 5-HOLE STRT CON",01899709060,25,25, $672.43 ,,,,,,,,
10,NMPV125,"1-1/4"" ST.CONN.BLACK W",01899776871,25,25," $1,134.06 ",,,,,,,,
10,NMPV1257,"1-1/4"" 7-HOLE STRT CON",01899709061,25,25," $1,134.06 ",,,,,,,,
10,NMPV75,"3/4"" ST.COMM. BLACK W/",01899700730,25,25, $354.49 ,,,,,,,,
10,NMPV753,"3/4"" 3-HOLE STRT CONN",01899709059,25,25, $354.49 ,,,,,,,,
44,NMR840,PLASTIC PUSH-IN CONNEC,01899714940,100,1000, $15.35 ,,,,,,,,
63,NMSC100,"1"" SCREW ON STRAIGHT C",01899714950,5,25, $308.05 ,,,,,,,,
63,NMSC100BL,"1"" BLACK SCREW-ON STRA",01899722700,5,25, $308.05 ,,,,,,,,
63,NMSC38,"3/8"" ST SCREW ON NMLT",01899721005,25,100, $133.51 ,,,,,,,,
63,NMSC38BL,"3/8"" ST SCREW ON NMLT",01899721008,25,100, $133.51 ,,,,,,,,
63,NMSC50,"1/2"" ST SCREW ON NMLT",01899721000,25,100, $133.51 ,,,,,,,,
63,NMSC50BL,"1/2"" ST SCREW ON NMLT",01899721002,25,100, $133.51 ,,,,,,,,
63,NMSC75,"3/4"" ST SCREW ON NMLT",01899721010,25,100, $205.35 ,,,,,,,,
63,NMSC75BL,"3/4"" ST SCREW ON NMLT",01899721011,25,100, $205.35 ,,,,,,,,
63,NMSC90100,"1"" SCREW ON CONNECTION",01899714951,5,25, $696.67 ,,,,,,,,
63,NMSC90100BL,"1""BLACK SCREW-ON CONNE",01899722701,5,25, $696.67 ,,,,,,,,
63,NMSC9038,"3/8"" 90 SCREW ON NMLT",01899721003,25,100, $226.34 ,,,,,,,,
63,NMSC9038BL,"3/8"" 90 SCREW ON NMLT",01899733805,25,100, $226.34 ,,,,,,,,
63,NMSC9050,"1/2"" 90 SCREW ON NMLT",01899721007,25,100, $226.34 ,,,,,,,,
63,NMSC9050BL,"1/2"" 90 SCREW ON NMLT",01899733810,25,100, $226.34 ,,,,,,,,
63,NMSC9075,"3/4"" 90 SCREW ON NMLT",01899721009,25,100, $353.65 ,,,,,,,,
63,NMSC9075BL,"3/4"" 90 SCREW ON NMLT",01899733815,25,100, $353.65 ,,,,,,,,
51,NMUF50,"1/2"" PLASTIC UF CONNEC",01899755040,25,100, $247.47 ,,,,,,,,
51,NMUF75,"3/4"" PLASTIC UF CONNEC",01899754367,10,50, $262.02 ,,,,,,,,
15,PVC1020,"1"" PVC ENTRANCE CAP",01899773146,1,20, $347.78 ,,,,,,,,
15,PVC1040,"1-1/2"" PVC ENTRANCE CA",01899773147,1,10, $504.27 ,,,,,,,,
15,PVC105,"2"" PVC ENTRANCE CAP",01899773105,5,5," $1,201.88 ",,,,,,,,
15,PVC106,"21/2"" PVC ENTRANCE CAP",01899712512,1,1," $4,208.01 ",,,,,,,,
15,PVC109,"3"" PVC ENTRANCE CAP",01899712513,1,1," $6,694.59 ",,,,,,,,
15,PVC129,"2-1/2""X2"" PVC ENT CAP",01899773129,1,1," $1,460.56 ",,,,,,,,
16,PVC660,PVC ENT HEAD SMALL,01899773660,50,50, $581.30 ,,,,,,,,
