Item,Item Description,"Plat Plus 
Net Price",Cost Unit of Measure,STD PACK Qty,Bag QTY, Weight per 100 , Suggested Trade , Suggested Retail Price ,Stocking Indicator,ABC Code,Class,NAED/UPC Number,UNSPSC,Brand,,,,,,
46-436,NATURAL 36.5in H/D CABLE TIE                                ,$16.63,BG,10,50, 188.0 ,$24.79,$27.54,N ,D  ,NHT,032076044732,39121703       ,Gardner Bender,,,,,,
46-436UVB,UV BLACK - CABLE TIES 100/BAG                               ,$16.98,BG,10,50, 181.0 ,$41.95,$46.61,N ,D  ,UHT,032076044749,39121703       ,Gardner Bender,,,,,,
46-448,CABLE TIE HVY-DTY 48in 175LBNATURAL; 50/BAG 10 BAGS/MASTER  ,$20.38,BG,10,50, 255.7 ,$38.11,$42.35,N ,D  ,NHT,032076043612,39121703       ,Gardner Bender,,,,,,
46-448UVB,Cable tie Hvy-dty 48in 175lb Black 50/bag 10 Bags/Master    ,$20.91,BG,10,50, 248.2 ,$81.44,$90.49,N ,D  ,UHT,032076044756,39121703       ,Gardner Bender,,,,,,
46501,GORILLA WIRE STRIPPER/CRIMPER/CUTTER  1/CLAM 10 CLAMS/MASTER,$14.85,EA,10,1, 3.1 ,$25.68,$28.54,N ,D  ,WSR,719362465012,27111510       ,King,,,,,,
46-507N,Cable tie 8in 75lb Natural500/bag 5 Bags/Master             ,$11.56,BG,5,500, 145.0 ,$22.60,$25.12,N ,D  ,NDT,032076899011,39121703       ,Gardner Bender,,,,,,
46-514,14in 50lb Natural 500/pk 10bags per master                  ,$18.92,BG,10,500, 260.6 ,$79.59,$88.43,N ,D  ,NBT,032076923877,39121703       ,Gardner Bender,,,,,,
46-514UVB,Cable tie 14in 50lb Black 500/bag 10 Bags/Master            ,$19.30,BG,10,500, 255.8 ,$81.25,$90.28,N ,D  ,UBT,032076923853,39121703       ,Gardner Bender,,,,,,
46540,KING 4-WAY CRIMP TOOL  1/CD  5 CD/MASTER                    ,$99.86,EA,5,1, 110.0 ,$199.72,$221.91,N ,D  ,CRT,719362465401,27111518       ,King,,,,,,
46550,KING KRIMPER TOOL  1/CARD  5 CARDS/MASTER                   ,$28.02,EA,5,1, 97.9 ,$48.45,$53.83,N ,D  ,CRT,719362465500,27111518       ,King,,,,,,
46600,I-TOOL 2.0 IRRIGATION MULTI-T OOL 1/CARD                    ,$33.84,EA,6,1, 114.7 ,$58.20,$64.67,N ,D  ,PVC,719362466002,40175307       ,King,,,,,,
46840,400 ASST TIES 4in 6in 8in NATURAL & UVB 18LB 30LB & 75LB    ,$5.75,BG,10,400, 57.5 ,$11.49,$12.78,N ,D  ,ACT,032076943417,39121703       ,Calterm,,,,,,
46-8BEADBK,Cable Tie Beaded 8in UVB 70lb 40/bag 10bags/master          ,$4.08,BG,10,40, 23.3 ,$5.22,$5.80,N ,D  ,SPE,032076915063,39121703       ,Gardner Bender,,,,,,
46-MB,MOUNTING BASE  SCREW-IN  NATURAL  30/BAG  10 BAGS/MASTER    ,$0.54,BG,10,30, 5.0 ,$1.08,$1.19,N ,D  ,NMT,032076945923,39121717       ,Gardner Bender,,,,,,
46-MBUVB,MOUNTING BASE  SCREW-IN  UVB  30/BAG  10 BAGS/MASTER        ,$0.54,BG,10,30, 5.0 ,$1.08,$1.19,N ,D  ,UMT,032076945930,39121717       ,Gardner Bender,,,,,,
47027B,BLUE TOTE TRAY-18in X 13-1/2in W/H&LE 1/TRAY 6 TRAYS/MASTER ,$15.17,EA,6,1, 250.0 ,$26.23,$29.15,N ,D  ,HTA,032903320107,24112003       ,King,,,,,,
47-108,Releasable Cable Tie 8in 25/Bag 10Bags/Master               ,$2.22,BG,10,25, 9.3 ,$3.51,$3.90,N ,D  ,NBT,032076002374,39121703       ,Gardner Bender,,,,,,
47-108UVB,Releasable Cable Tie UVB 8in50 lb 25/Bag 10Bags/Master      ,$2.44,BG,10,25, 9.1 ,$3.79,$4.21,N ,D  ,UBT,032076002381,39121703       ,Gardner Bender,,,,,,
47-111,Releasable Cable Ties  Natural  12in 50lb  10/Bag  10/Master,$1.89,BG,10,10, 6.7 ,$2.39,$2.65,N ,D  ,NBT,032076915605,39121703       ,Gardner Bender,,,,,,
47-111UVB,Releasable Cable Ties  UVB  12in 50lb  10/Bag  10/Master    ,$1.89,BG,10,10, 6.8 ,$2.39,$2.65,N ,D  ,UBT,032076915391,39121703       ,Gardner Bender,,,,,,
47-115UVB,Releasable Cable Tie UVB 15in 175 lb 4/Bag 10Bags/Master    ,$6.84,BG,10,4, 13.7 ,$8.87,$9.85,N ,D  ,UBT,032076002411,39121703       ,Gardner Bender,,,,,,
47-121UVB,Releasable Cable Tie UVB 21in 175 lb 3/Bag 10Bags/Master    ,$5.12,BG,10,3, 14.6 ,$6.64,$7.38,N ,D  ,UBT,032076002428,39121703       ,Gardner Bender,,,,,,
47-127UVB,Releasable Cable Tie UVB 28in 175 lb 3/Bag 10Bags/Master    ,$8.59,BG,10,3, 19.0 ,$11.15,$12.38,N ,D  ,UBT,032076002435,39121703       ,Gardner Bender,,,,,,
47405,5 GALLON BUCKET 1 LID & 3 LARGE TRAYS 1 BUCKET/EACH         ,$30.61,BK,2,1, 519.0 ,$52.98,$58.87,N ,D  ,SPL,719362474052,24112003       ,King,,,,,,
47502,5 GALLON BUCKET 1 LID 2 LARGE TRAYS & 2 SMALL TRAYS 1 BUCKET,$30.61,BK,1,1, 553.7 ,$52.93,$58.81,N ,D  ,HTA,719362475028,24112205       ,King,,,,,,
47506,5 GALLON BUCKET 1 LID & 6 SMALL TRAYS 1 BUCKET/EACH         ,$30.61,BK,2,1, 607.0 ,$39.69,$44.10,N ,D  ,SPL,719362475066,24112003       ,King,,,,,,
47690,WIRE MARKER TAPE DISPENSER #0-9 1/DISPENSER 5 DISPENSERS    ,$65.99,EA,5,1, 35.0 ,$131.98,$146.64,N ,D  ,WMB,719362476902,39131508       ,King,,,,,,
47691,WIRE MARKER TAPE DISPENSER REFILL #0-9 1/ROLL 6 ROLLS/MASTER,$40.71,EA,6,1, 35.0 ,$81.42,$90.46,N ,D  ,WMB,719362476919,39131508       ,King,,,,,,
48024,SIPHON KING UTILITY PUMP 24inPUMP X 36in HOSE 1 PUMP/EACH   ,$23.55,EA,6,1, 160.0 ,$46.56,$51.73,N ,D  ,PVC,719362480244,40151506       ,King,,,,,,
48036,SIPHON KING UTILITY PUMP 36inPUMP X 36in HOSE 1 PUMP/EACH   ,$29.74,EA,6,1, 245.0 ,$58.91,$65.46,N ,D  ,PVC,719362480367,40151506       ,King,,,,,,
48050,SIPHON KING JR. MINI PUMP W/50in HOSE; 1 PUMP/EACH          ,$12.23,EA,6,1, 130.0 ,$21.02,$23.35,N ,D  ,PVC,719362480503,40151506       ,King,,,,,,
48072,SIPHON KING UTILITY PUMP 36inPUMP X 72in HOSE 1 PUMP/EACH   ,$38.65,EA,6,1, 285.8 ,$76.50,$85.00,N ,D  ,PVC,719362480725,40151506       ,King,,,,,,
48076,36 in. Utility H& Pump with 72 in. Hose w/French translation,$46.03,EA,6,1, 287.8 ,$92.07,$102.30,N ,D  ,PUM,719362480763,40151506       ,King,,,,,,
48-114UVB,14in 120lb Mounting Black 100/pk 10 bags per master         ,$5.27,BG,10,100, 150.0 ,$10.53,$11.70,N ,D  ,UMT,032076924072,39121703       ,Gardner Bender,,,,,,
48205,SIPHON KING UTILITY PUMP FOOT ASSEMBLY  1/BAG  6 BAGS/MASTER,$4.83,BG,6,1, 0.6 ,$9.37,$10.42,N ,D  ,PUM,719362482057,40151533       ,King,,,,,,
48-214,14in. 50lb Mounting Natural100/pk 10 bags per master        ,$4.34,BG,10,100, 55.9 ,$18.17,$20.18,N ,D  ,NMT,032076924058,39121703       ,Gardner Bender,,,,,,
48-214UVBM,UV BLACK 15in MTG HD CABLE TIE                              ,$6.36,BG,10,100, 320.0 ,$8.24,$9.16,N ,D  ,UMT,032076940126,39121703       ,Gardner Bender,,,,,,
48215,SIPHON KING SYRINGE SUCKER  1/CARD  6 CARDS/MASTER          ,$11.02,EA,8,1, 19.0 ,$21.85,$24.28,N ,D  ,PUM,719362482156,21102503       ,King,,,,,,
48230,SIPHON KING UTILITY PUMP 24in PUMP X 36in HOSE; 1 PUMP/EACH ,$5.72,EA,6,1, 130.0 ,$11.28,$12.53,N ,D  ,PVC,719362482309,40151506       ,King,,,,,,
48272,SIPHON UTILITY PUMP 72in Ext/REPL HOSE 1 HOSE/EACH 6 HOSES  ,$9.68,EA,6,1, 125.0 ,$19.12,$21.24,N ,D  ,PUM,719362482729,40151533       ,King,,,,,,
48-308,NATURAL 8in MTG HD CABLE TIES 1                             ,$4.36,BG,10,100, 33.2 ,$10.66,$11.84,N ,D  ,NMT,032076483081,39121703       ,Gardner Bender,,,,,,
48-308M,Mounting Cable Tie 8in 50lb 1000/Bag 5 Bags/Master          ,$40.48,BG,5,1000, 49.0 ,$59.39,$65.99,N ,D  ,NMT,032076940102,39121703       ,Gardner Bender,,,,,,
48-308UVB,UV BLACK 8in MTG HD CABLE TIE 1                             ,$4.94,BG,10,100, 33.0 ,$12.69,$14.10,N ,D  ,UMT,032076881320,39121703       ,Gardner Bender,,,,,,
49047,Trailer Circuit Tester  1/Bag  10 Bags/Master               ,$11.15,BG,10,1, 75.0 ,$22.30,$24.78,N ,D  ,CLT,032076947354,41113642       ,Calterm,,,,,,
49305,TAPE CARDED 30ft BLACK PVC U/L                              ,$0.69,EA,10,1, 14.4 ,$1.37,$1.52,N ,D  ,EET,046494493058,31201502       ,Calterm,,,,,,
49-436P,Cable tie Heavy Duty Plenum 36in 180lb Natural 4/bag 10 Bags,$2.31,BG,10,4, 16.6 ,$4.15,$4.61,N ,D  ,NHT,032076937560,39121703       ,Gardner Bender,,,,,,
49-448P,Cable tie Heavy Duty Plenum 48in 180lb Natural 4/bag 10 Bags,$2.84,BG,10,4, 20.4 ,$5.34,$5.93,N ,D  ,NHT,032076937591,39121703       ,Gardner Bender,,,,,,
49-536P,Cable tie Heavy Duty Plenum 36in 180lb Natural 25/bag 10Bags,$7.73,BG,10,25, 89.2 ,$11.87,$13.19,N ,D  ,NHT,032076937577,39121703       ,Gardner Bender,,,,,,
49-548P,Cable tie Heavy Duty Plenum 48in 180lb Natural 25/bag 10Bags,$8.88,BG,25,10, 114.1 ,$16.62,$18.47,N ,D  ,NHT,032076937584,39121703       ,Gardner Bender,,,,,,
49550,Electrical Tape 1/2in x 20ft Assorted Colors 5/Clam 5 Clams ,$2.24,CO,5,5, 30.0 ,$4.46,$4.96,N ,D  ,EET,046494495502,31201502       ,Calterm,,,,,,
49605,Tape Non-Flame Ret 3/4in x 60ft L Black 1/Cd 10Cds/Master   ,$1.39,EA,10,1, 29.6 ,$2.80,$3.10,N ,D  ,EET,046494496059,31201502       ,Calterm,,,,,,
50075UVB,CABLE TIE ASST DOUBLE-LOCK 8 & 11 75LB UVB 500/CANISTER     ,$15.47,CO,6,500, 190.0 ,$30.93,$34.37,N ,D  ,ACT,032076946548,39121703       ,Gardner Bender,,,,,,
50098N,Cable tie 4in 6in & 8in 18 & 45lb Natural 500/Canister 6 Can,$10.99,CO,6,500, 100.1 ,$14.26,$15.84,N ,D  ,ACT,703555500987,39121703       ,Gardner Bender,,,,,,
50105,Primary Wire #10 AWG-5mm Red 8FT 2.4M 4 Clams/Master (4 MIN),$4.91,CO,4,1, 38.2 ,$9.82,$10.91,N ,D  ,WIR,046494501050,26121524       ,Calterm,,,,,,
50107,Primary Wire #10 AWG-5mm Black 8FT 2.4M 4 Clams/Master      ,$4.91,CO,4,1, 36.9 ,$9.82,$10.91,N ,D  ,WIR,046494501074,26121524       ,Calterm,,,,,,
50125,Primary Wire #12 AWG-3mm Red 12FT 3.6M 4 Clams/Master       ,$4.91,CO,4,1, 35.5 ,$9.82,$10.91,N ,D  ,WIR,046494501258,26121524       ,Calterm,,,,,,
50127,Primary Wire #12 AWG-3mm Black 12FT 3.6M 4 Clams/Master     ,$4.91,CO,4,1, 37.8 ,$9.82,$10.91,N ,D  ,WIR,046494501272,26121524       ,Calterm,,,,,,
50142,Primary Wire #14 AWG-2mm White 20FT 6M 4 Clams/Master       ,$4.91,CO,4,20, 40.8 ,$9.82,$10.91,N ,D  ,WIR,046494501425,26121524       ,Calterm,,,,,,
50145,Primary Wire #14 AWG-2mm Red 20FT 6M 4 Clams/Master (4 MIN) ,$4.91,CO,4,1, 40.2 ,$9.82,$10.91,N ,D  ,WIR,046494501456,26121524       ,Calterm,,,,,,
50147,Primary Wire #14 AWG-2mm Black 20FT 6M 4 Clams/Master       ,$4.91,CO,4,1, 40.4 ,$9.82,$10.91,N ,D  ,WIR,046494501470,26121524       ,Calterm,,,,,,
50165,Primary Wire #16 AWG-1mm Red 30FT 9M 4 Clams/Master (4 MIN) ,$4.91,CO,4,1, 41.5 ,$9.82,$10.91,N ,D  ,WIR,046494501654,26121524       ,Calterm,,,,,,
50167,Primary Wire #16 AWG-1mm Black 30FT 9M 4 Clams/Master       ,$4.91,CO,4,1, 41.0 ,$9.82,$10.91,N ,D  ,WIR,046494501678,26121524       ,Calterm,,,,,,
50185,Primary Wire #18 AWG-.8mm Red 40FT 12M 4 Clams/Master       ,$4.91,CO,4,1, 40.8 ,$9.82,$10.91,N ,D  ,WIR,046494501852,26121524       ,Calterm,,,,,,
50187,Primary Wire #18 AWG-.8mm Black 40FT 12M 4 Clams/Master     ,$4.91,CO,4,1, 41.0 ,$9.82,$10.91,N ,D  ,WIR,046494501876,26121524       ,Calterm,,,,,,
50230,BLISTER SPEAKER WIRE #18/2 AWG 30 FT 9M                     ,$4.99,EA,4,1, 42.0 ,$9.98,$11.09,N ,D  ,WIR,046494502309,26121524       ,Calterm,,,,,,
50398,Cable tie 4in 6in & 8in 18 & 45lb UV N GN RD YW 500/Can 10/c,$12.95,CO,10,500, 96.9 ,$17.23,$19.14,N ,D  ,ACT,703555503988,39121703       ,Gardner Bender,,,,,,
52125,Primary Wire Spool  #12 AWG-3MM  Red  100FT-30M (1 MIN)     ,$32.89,EA,5,100, 275.0 ,$65.78,$73.08,N ,D  ,WIR,046494521256,26121524       ,Calterm,,,,,,
52143,Primary Wire Spool  #14 AWG-2MM  Green  100FT-30M (1 MIN)   ,$20.43,EA,5,100, 167.5 ,$40.87,$45.41,N ,D  ,WIR,046494521430,26121524       ,Calterm,,,,,,
52144,Primary Wire Spool  #14 AWG-2MM  Yellow  100FT-30M (1 MIN)  ,$20.43,EA,5,100, 175.2 ,$40.87,$45.41,N ,D  ,WIR,046494521447,26121524       ,Calterm,,,,,,
52145,Primary Wire Spool  #14 AWG-2MM  Red  100FT - 30M (1 MIN)   ,$20.43,EA,5,100, 177.4 ,$40.87,$45.41,N ,D  ,WIR,046494521454,26121524       ,Calterm,,,,,,
52147,Primary Wire Spool  #14 AWG-2MM  Black  100FT-30M (1 MIN)   ,$20.43,EA,5,100, 179.6 ,$40.87,$45.41,N ,D  ,WIR,046494521478,26121524       ,Calterm,,,,,,
52165,Primary Wire Spool  #16 AWG-1MM  Red  100FT-30M (1 MIN)     ,$13.87,EA,5,100, 130.8 ,$27.72,$30.80,N ,D  ,WIR,046494521652,26121524       ,Calterm,,,,,,
52167,Primary Wire Spool  #16 AWG-1MM  Black  100FT-30M (1 MIN)   ,$11.09,EA,5,100, 128.4 ,$22.18,$24.65,N ,D  ,WIR,046494521676,26121524       ,Calterm,,,,,,
52187,Primary Wire Spool  #18 AWG-.8MM  Black  100FT-30M (1 MIN)  ,$9.73,EA,5,100, 103.2 ,$19.46,$21.62,N ,D  ,WIR,046494521874,26121524       ,Calterm,,,,,,
521WP,Pin-Type Socket  100/Box  1 Box/Master                      ,$1.26,BX,1,100, 12.5 ,$1.98,$2.21,N ,D  ,LTA,752560101801,39112013       ,Bergen,,,,,,
601,SNAP-IN SEAL 1/2in; 100/BOX 10 BOXS/MASTER                  ,$18.69,BX,10,100, 143.6 ,$27.51,$30.56,N ,D  ,SNS,032076006013,31411604       ,Gardner Bender,,,,,,
602,SNAP-IN SEAL 3/4in; 100/BOX 10 BOXS/MASTER                  ,$24.88,BX,10,100, 165.4 ,$32.98,$36.65,N ,D  ,SNS,032076006020,31411604       ,Gardner Bender,,,,,,
603,SNAP-IN SEAL 1in; 50/BOX 10 BOXS/MASTER                     ,$18.84,BX,10,50, 107.0 ,$25.69,$28.55,N ,D  ,SNS,032076006037,31411604       ,Gardner Bender,,,,,,
61010,MINIPAK BUTT SPLICE 22-18 AWG 1.25MM2                       ,$1.38,EA,6,1, 6.3 ,$2.78,$3.08,N ,D  ,GBS,046494610103,39121405       ,Calterm,,,,,,
61011,MINIPAK WATERPROOF BUTT 22-18 AWG 1.25MM2                   ,$1.38,EA,6,1, 2.8 ,$2.78,$3.08,N ,D  ,GBS,046494610110,39121405       ,Calterm,,,,,,
61030,TERMINAL  RING  MINIPAK  22-18 AWG 1.25MM2 #8 STUD 4.3MM    ,$1.38,EA,6,1, 5.2 ,$2.78,$3.08,N ,D  ,RIN,046494610301,39121405       ,Calterm,,,,,,
61040,TERMINAL  RING  MINIPAK  22-18 AWG 1.25MM2 #10 STUD 5MM     ,$1.38,EA,6,1, 5.0 ,$2.78,$3.08,N ,D  ,RIN,046494610400,39121405       ,Calterm,,,,,,
61050,TERMINAL  SPADE  MINIPAK  22-18 AWG 1.25MM2 #8 STUD 4.3MM   ,$1.38,EA,6,1, 4.8 ,$2.78,$3.08,N ,D  ,SPM,046494610509,39121405       ,Calterm,,,,,,
61070,MINIPAK BUTT SPLICE 16-14 AWG 2.0MM2                        ,$1.38,EA,6,1, 6.7 ,$2.78,$3.08,N ,D  ,GBS,046494610707,39121405       ,Calterm,,,,,,
61071,MINIPAK WATERPROOF BUTT 16-14 AWG 2.0MM2                    ,$1.38,EA,6,1, 2.6 ,$2.78,$3.08,N ,D  ,GBS,046494610714,39121405       ,Calterm,,,,,,
61090,TERMINAL  RING  MINIPAK  16-14 AWG 2.0MM2 #8 STUD 4.3MM     ,$1.38,EA,6,1, 6.2 ,$2.78,$3.08,N ,D  ,RIN,046494610905,39121405       ,Calterm,,,,,,
61100,TERMINAL  RING  MINIPAK  16-14 AWG 2.0MM2 #10 STUD 5MM      ,$1.38,EA,6,1, 6.2 ,$2.78,$3.08,N ,D  ,RIN,046494611001,39121405       ,Calterm,,,,,,
61110,TERMINAL  RING  MINIPAK  16-14 AWG 2.0MM2 1/4in STUD 6MM    ,$1.38,EA,6,1, 6.5 ,$2.78,$3.08,N ,D  ,RIN,046494611100,39121405       ,Calterm,,,,,,
61130,TERMINAL  RING  MINIPAK  16-14 AWG 2.0MM2 3/8in STUD 10MM   ,$1.38,EA,6,1, 5.5 ,$2.78,$3.08,N ,D  ,RIN,046494611308,39121405       ,Calterm,,,,,,
61135,DRYCONN BLACK/WHITE WATERPROOFCONNECTORS 25/BAG             ,$11.75,BG,10,25, 12.2 ,$15.24,$16.93,N ,D  ,SPC,719362611358,39121445       ,King,,,,,,
61145,BLACK/WHITE WATERPROOF CONNECTORS   100/BAG  1 BAG/MASTER   ,$46.07,BG,10,100, 40.0 ,$59.76,$66.40,N ,D  ,WAT,719362611457,39121445       ,King,,,,,,
61146,DRYCONN BLACK/WHITE WATERPROOFCONNECTORS 150/CANISTER       ,$50.72,CO,6,150, 74.3 ,$65.79,$73.10,N ,D  ,SPC,719362611464,39121445       ,King,,,,,,
61148,BLACK/WHITE WATERPROOF CONNECTORS  500/CANISTER 6 CANISTERS ,$151.73,CO,6,500, 228.3 ,$196.81,$218.68,N ,D  ,WAT,719362611488,39121445       ,King,,,,,,
61150,TERMINAL  SPADE  MINIPAK  16-14 AWG 2.0MM2 #10 STUD 5MM     ,$1.38,EA,6,1, 5.8 ,$2.78,$3.08,N ,D  ,SPM,046494611506,39121405       ,Calterm,,,,,,
61155,CARTON  1500 PC BLACK/WHITE WIRE CONN.                      ,$409.67,CO,1,1500, 648.7 ,$531.39,$590.44,N ,D  ,WAT,719362611556,39121445       ,King,,,,,,
61160,CARTON  10000 PC BLACK/WHITE WIRE CONN.                     ,"$1,886.97",CO,1,10000," 4,160.0 ","$3,773.92","$4,193.25",N ,D  ,WAT,719362611600,39121445       ,King,,,,,,
61180,MINIPAK FEMALE DISCONNECT 16-14 AWG 2.0MM2 .250in TAB 6.4MM ,$1.38,EA,6,1, 5.2 ,$2.78,$3.08,N ,D  ,DIS,046494611803,39121405       ,Calterm,,,,,,
61181,MINIPAK FEMALE DISCONNECT 22-18 AWG 1.25MM2 .250in TAB 6.4MM,$1.38,EA,6,1, 5.1 ,$2.78,$3.08,N ,D  ,DIS,046494611810,39121405       ,Calterm,,,,,,
61186,MINIPAK FEMALE COUPLER 16-14 AWG 2.0MM2.250in TAB 6.4MM     ,$1.38,EA,6,1, 3.7 ,$2.78,$3.08,N ,D  ,DIS,046494611865,39121405       ,Calterm,,,,,,
61188,MINIPAK FEMALE DISCONNECT 16-14 AWG 2.0MM2.187in TAB 4.8MM  ,$1.38,EA,6,1, 4.7 ,$2.78,$3.08,N ,D  ,DIS,046494611889,39121405       ,Calterm,,,,,,
61189,MINIPAK FEMALE COUPLER 22-18 AWG 1.25MM2 .250in TAB 6.4MM   ,$1.38,EA,6,1, 3.7 ,$2.78,$3.08,N ,D  ,DIS,046494611896,39121405       ,Calterm,,,,,,
61190,MINIPAK MALE DISCONNECT 16-14 AWG 2.0MM2 .250in TAB 6.4MM   ,$1.38,EA,6,1, 4.5 ,$2.78,$3.08,N ,D  ,DIS,046494611902,39121405       ,Calterm,,,,,,
61191,MINIPAK MALE DISCONNECT 22-18 AWG 1.25MM2 .250in TAB 6.4MM  ,$1.38,EA,6,1, 4.3 ,$2.78,$3.08,N ,D  ,DIS,046494611919,39121405       ,Calterm,,,,,,
61200,MINIPAK BULLET CONNECTOR 16-14 AWG 2.0MM2 .157in DIA. 4MM   ,$1.38,EA,6,1, 4.8 ,$2.78,$3.08,N ,D  ,DIS,046494612008,39121405       ,Calterm,,,,,,
61207,MINIPAK BULLET RECEPTACLE 16-14 AWG 2.0MM2.157in DIA. 4MM   ,$1.38,EA,6,1, 3.5 ,$2.78,$3.08,N ,D  ,DIS,046494612077,39121405       ,Calterm,,,,,,
61210,MINIPAK BUTT SPLICE 12-10 AWG 5.5MM2                        ,$1.38,EA,6,1, 8.7 ,$2.78,$3.08,N ,D  ,GBS,046494612107,39121405       ,Calterm,,,,,,
61211,MINIPAK WATERPROOF BUTT 12-10 AWG 5.5MM2                    ,$1.38,EA,6,1, 2.8 ,$2.78,$3.08,N ,D  ,GBS,046494612114,39121405       ,Calterm,,,,,,
61230,TERMINAL  RING  MINIPAK  12-10 AWG 5.5MM2 #10 STUD 5MM      ,$1.38,EA,6,1, 6.7 ,$2.78,$3.08,N ,D  ,RIN,046494612305,39121405       ,Calterm,,,,,,
61235,DRYCONN BLACK/GRAY WATERPROOFCONNECTORS 20/BAG              ,$11.75,BG,10,20, 24.4 ,$15.24,$16.93,N ,D  ,SPC,719362612355,39121445       ,King,,,,,,
61240,TERMINAL  RING  MINIPAK  12-10 AWG 5.5MM2 1/4in STUD 6MM    ,$1.38,EA,6,1, 8.0 ,$2.78,$3.08,N ,D  ,RIN,046494612404,39121405       ,Calterm,,,,,,
61241,DRYCONN BLACK/GRAY WATERPROOFCONNECTORS 100/CANISTER        ,$42.35,CO,6,100, 133.3 ,$54.93,$61.03,N ,D  ,SPC,719362612416,39121445       ,King,,,,,,
61242,BLACK/GRAY WATERPROOF CONNECTORS  500/CANISTER 4 CANISTERS  ,$190.29,CO,4,500, 623.3 ,$246.82,$274.25,N ,D  ,WAT,719362612423,39121445       ,King,,,,,,
61245,BLACK/GRAY WATERPROOF CONNECTORS   100/BAG  1 BAG/MASTER    ,$57.59,BG,10,100, 110.0 ,$74.70,$83.00,N ,D  ,WAT,719362612454,39121445       ,King,,,,,,
61250,MINIPAK RING TERMINIAL 12-10 AWG 5.5MM2 5/16in STUD 8MM     ,$1.38,EA,6,1, 9.0 ,$2.78,$3.08,N ,D  ,RIN,046494612503,39121405       ,Calterm,,,,,,
61255,CARTON  2000 PC BLACK/GRAY WIRE CONN                        ,$769.68,CO,1,2000," 2,411.0 ","$1,539.37","$1,710.41",N ,D  ,WAT,719362612553,39121445       ,King,,,,,,
61260,TERMINAL  MINIPAK  RING  12-10 AWG 5.5MM2 3/8in STUD 10MM   ,$1.38,EA,6,1, 8.0 ,$2.78,$3.08,N ,D  ,RIN,046494612602,39121405       ,Calterm,,,,,,
61260-KI,CARTON  3500 PC BLACK/GRAY WIRE CONN                        ,"$1,268.90",CO,1,3500," 4,000.0 ","$2,537.82","$2,819.79",N ,D  ,WAT,719362612607,39121445       ,King,,,,,,
61270,TERMINAL  RING  MINIPAK  12-10 AWG 5.5MM2 1/2in STUD 13MM   ,$1.38,EA,6,1, 5.2 ,$2.78,$3.08,N ,D  ,RIN,046494612701,39121405       ,Calterm,,,,,,
61290,TERMINAL  SPADE  MINIPAK  12-10 AWG 5.5MM2 #10 STUD 5MM     ,$1.38,EA,6,1, 6.7 ,$2.78,$3.08,N ,D  ,SPM,046494612909,39121405       ,Calterm,,,,,,
61320,MINIPAK FEMALE DISCONNECT 12-10 AWG 5.5MM2 .250in TAB 6.4MM ,$1.38,EA,6,1, 5.2 ,$2.78,$3.08,N ,D  ,DIS,046494613203,39121405       ,Calterm,,,,,,
61330,MINIPAK MALE DISCONNECT 12-10 AWG 5.5MM2 .250in TAB 6.4MM   ,$1.38,EA,6,1, 5.0 ,$2.78,$3.08,N ,D  ,DIS,046494613302,39121405       ,Calterm,,,,,,
61331,MINIPAK DISCONNECTS 22-10 AWG 1-5.5MM2 ASSORTED SIZES       ,$1.38,EA,6,1, 4.8 ,$2.78,$3.08,N ,D  ,DIS,046494613319,39121405       ,Calterm,,,,,,
61334,MINIPAK CONNECTORS 22-10 AWG 1-5.5MM2 ASSORTED SIZES        ,$1.38,EA,6,1, 7.8 ,$2.78,$3.08,N ,D  ,TOA,046494613340,39121405       ,Calterm,,,,,,
61335,CALTERM BUTT SPLICE  22-10 AWG  16/CLAM  6 CLAMS/MASTER     ,$1.72,CO,6,16, 5.8 ,$2.24,$2.48,N ,D  ,GBS,046494613357,39121405       ,Calterm,,,,,,
61335KI,BAG  10 PC BLACK/BLUE WIRE CONN                             ,$7.43,BG,10,10, 27.7 ,$9.63,$10.70,N ,D  ,WAT,719362613352,39121445       ,King,,,,,,
61336,TERMINALS  RING  MINIPAK  22-10 AWG 1-5.5MM2 ASSORTED SIZES ,$1.38,EA,6,1, 5.3 ,$2.78,$3.08,N ,D  ,RIN,046494613364,39121405       ,Calterm,,,,,,
61337,TERMINALS  SPADE  MINIPAK  22-10 AWG 1-5.5MM2 ASSORTED SIZES,$1.38,EA,6,1, 5.8 ,$2.78,$3.08,N ,D  ,SPM,046494613371,39121405       ,Calterm,,,,,,
61340,MINIPAK CLOSED END JOINT 16-14 WG 5.5MM2                    ,$1.38,EA,6,1, 3.7 ,$2.78,$3.08,N ,D  ,DIS,046494613401,39121405       ,Calterm,,,,,,
61345,BLACK/BLUE WATERPROOF CONNECTORS   50/BAG  1 BAG/MASTER     ,$36.29,BG,1,50, 129.8 ,$47.06,$52.28,N ,D  ,WAT,719362613451,39121445       ,King,,,,,,
61350,BLACK/BLUE WATERPROOF CONNECTORS  50/CANISTER 6 CANISTERS   ,$34.47,CO,24,50, 148.1 ,$44.71,$49.68,N ,D  ,WAT,719362613505,39121445       ,King,,,,,,
61352,MINIPAK COUPLER SET 22-18 AWG 1.25MM2 .250in TAB 6.4MM      ,$1.38,EA,6,1, 4.0 ,$2.78,$3.08,N ,D  ,DIS,046494613524,39121405       ,Calterm,,,,,,
